METADATA|PersonReligion|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|LegislationCode|Religion|PrimaryFlag
MERGE|PersonReligion|ALTAHRN01|6425488_RELBLF|6425488|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6425539_RELBLF|6425539|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6425886_RELBLF|6425886|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6426399_RELBLF|6426399|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6427042_RELBLF|6427042|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6428012_RELBLF|6428012|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6428856_RELBLF|6428856|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6429182_RELBLF|6429182|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6429411_RELBLF|6429411|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6406544_RELBLF|6406544|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6406576_RELBLF|6406576|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6407031_RELBLF|6407031|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6407057_RELBLF|6407057|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6407515_RELBLF|6407515|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6407580_RELBLF|6407580|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6408189_RELBLF|6408189|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6408391_RELBLF|6408391|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6408395_RELBLF|6408395|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6408528_RELBLF|6408528|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6408937_RELBLF|6408937|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6408968_RELBLF|6408968|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6409129_RELBLF|6409129|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6409216_RELBLF|6409216|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6409550_RELBLF|6409550|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6409900_RELBLF|6409900|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6409955_RELBLF|6409955|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6410106_RELBLF|6410106|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6410410_RELBLF|6410410|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6410433_RELBLF|6410433|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6410442_RELBLF|6410442|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6410444_RELBLF|6410444|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6410574_RELBLF|6410574|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6410591_RELBLF|6410591|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6410712_RELBLF|6410712|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6410895_RELBLF|6410895|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6411004_RELBLF|6411004|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6411181_RELBLF|6411181|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6411201_RELBLF|6411201|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6411304_RELBLF|6411304|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6411467_RELBLF|6411467|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6411895_RELBLF|6411895|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6412037_RELBLF|6412037|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6412086_RELBLF|6412086|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6412263_RELBLF|6412263|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6412666_RELBLF|6412666|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6413130_RELBLF|6413130|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6413452_RELBLF|6413452|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6414347_RELBLF|6414347|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6414404_RELBLF|6414404|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6414426_RELBLF|6414426|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6414627_RELBLF|6414627|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6415077_RELBLF|6415077|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6415209_RELBLF|6415209|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6415367_RELBLF|6415367|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6415400_RELBLF|6415400|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6415896_RELBLF|6415896|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6416013_RELBLF|6416013|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6416606_RELBLF|6416606|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6416817_RELBLF|6416817|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6416826_RELBLF|6416826|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6417217_RELBLF|6417217|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6417230_RELBLF|6417230|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6417470_RELBLF|6417470|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6417513_RELBLF|6417513|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6417683_RELBLF|6417683|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6417755_RELBLF|6417755|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6418361_RELBLF|6418361|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6418491_RELBLF|6418491|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6418514_RELBLF|6418514|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6418630_RELBLF|6418630|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6418707_RELBLF|6418707|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6418719_RELBLF|6418719|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6418774_RELBLF|6418774|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6418980_RELBLF|6418980|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6419095_RELBLF|6419095|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6419116_RELBLF|6419116|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6419120_RELBLF|6419120|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6419189_RELBLF|6419189|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6420176_RELBLF|6420176|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6420237_RELBLF|6420237|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6420348_RELBLF|6420348|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6420359_RELBLF|6420359|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6420361_RELBLF|6420361|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6420534_RELBLF|6420534|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6420630_RELBLF|6420630|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6420680_RELBLF|6420680|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6420696_RELBLF|6420696|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6420844_RELBLF|6420844|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6420943_RELBLF|6420943|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6421168_RELBLF|6421168|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6421268_RELBLF|6421268|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6421318_RELBLF|6421318|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6421421_RELBLF|6421421|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6421963_RELBLF|6421963|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6422471_RELBLF|6422471|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6422515_RELBLF|6422515|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6423045_RELBLF|6423045|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6423046_RELBLF|6423046|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6423063_RELBLF|6423063|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6423147_RELBLF|6423147|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6423218_RELBLF|6423218|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6423286_RELBLF|6423286|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6423432_RELBLF|6423432|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6423433_RELBLF|6423433|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6423632_RELBLF|6423632|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6423732_RELBLF|6423732|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6424048_RELBLF|6424048|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6424074_RELBLF|6424074|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6424195_RELBLF|6424195|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6424202_RELBLF|6424202|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6424448_RELBLF|6424448|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6424644_RELBLF|6424644|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6424662_RELBLF|6424662|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6424676_RELBLF|6424676|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6424749_RELBLF|6424749|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6424751_RELBLF|6424751|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6424756_RELBLF|6424756|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6424911_RELBLF|6424911|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6425191_RELBLF|6425191|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6425222_RELBLF|6425222|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6425260_RELBLF|6425260|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6425382_RELBLF|6425382|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6425388_RELBLF|6425388|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6425391_RELBLF|6425391|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6430958_RELBLF|6430958|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6431701_RELBLF|6431701|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6432910_RELBLF|6432910|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6433360_RELBLF|6433360|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6433387_RELBLF|6433387|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6433720_RELBLF|6433720|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6433833_RELBLF|6433833|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6435584_RELBLF|6435584|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6435604_RELBLF|6435604|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6435659_RELBLF|6435659|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6436462_RELBLF|6436462|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6437012_RELBLF|6437012|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6437181_RELBLF|6437181|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6437350_RELBLF|6437350|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6437578_RELBLF|6437578|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6437584_RELBLF|6437584|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6437627_RELBLF|6437627|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6437993_RELBLF|6437993|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6439500_RELBLF|6439500|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6439951_RELBLF|6439951|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6441021_RELBLF|6441021|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6441786_RELBLF|6441786|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6442135_RELBLF|6442135|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6443298_RELBLF|6443298|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6443372_RELBLF|6443372|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6443383_RELBLF|6443383|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6443826_RELBLF|6443826|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6443837_RELBLF|6443837|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6443855_RELBLF|6443855|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6444325_RELBLF|6444325|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6444641_RELBLF|6444641|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6444848_RELBLF|6444848|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6446032_RELBLF|6446032|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6446427_RELBLF|6446427|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6446561_RELBLF|6446561|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6446566_RELBLF|6446566|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6446696_RELBLF|6446696|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6446980_RELBLF|6446980|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6447541_RELBLF|6447541|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6448169_RELBLF|6448169|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6448265_RELBLF|6448265|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6448745_RELBLF|6448745|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6448752_RELBLF|6448752|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6449092_RELBLF|6449092|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6449687_RELBLF|6449687|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6451135_RELBLF|6451135|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6451458_RELBLF|6451458|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6451691_RELBLF|6451691|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6452021_RELBLF|6452021|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6452773_RELBLF|6452773|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6454047_RELBLF|6454047|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6454204_RELBLF|6454204|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6454267_RELBLF|6454267|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6454529_RELBLF|6454529|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6455235_RELBLF|6455235|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6455255_RELBLF|6455255|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6455670_RELBLF|6455670|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6455843_RELBLF|6455843|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6456528_RELBLF|6456528|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6456587_RELBLF|6456587|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6456724_RELBLF|6456724|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6456967_RELBLF|6456967|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6456972_RELBLF|6456972|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6457089_RELBLF|6457089|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6457443_RELBLF|6457443|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6457978_RELBLF|6457978|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6457981_RELBLF|6457981|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6458267_RELBLF|6458267|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6458370_RELBLF|6458370|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6459568_RELBLF|6459568|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6459579_RELBLF|6459579|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6459718_RELBLF|6459718|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6460055_RELBLF|6460055|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6460848_RELBLF|6460848|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6462626_RELBLF|6462626|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6463017_RELBLF|6463017|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6463996_RELBLF|6463996|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6466477_RELBLF|6466477|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6466595_RELBLF|6466595|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6466993_RELBLF|6466993|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6467263_RELBLF|6467263|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6467454_RELBLF|6467454|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6467728_RELBLF|6467728|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6467921_RELBLF|6467921|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6467927_RELBLF|6467927|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6467934_RELBLF|6467934|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6467938_RELBLF|6467938|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6467965_RELBLF|6467965|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6469084_RELBLF|6469084|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6470018_RELBLF|6470018|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6470235_RELBLF|6470235|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6470485_RELBLF|6470485|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6470728_RELBLF|6470728|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6471215_RELBLF|6471215|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6471268_RELBLF|6471268|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6471272_RELBLF|6471272|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6471605_RELBLF|6471605|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6471624_RELBLF|6471624|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6471768_RELBLF|6471768|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6471877_RELBLF|6471877|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6472187_RELBLF|6472187|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6472192_RELBLF|6472192|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6472397_RELBLF|6472397|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6472499_RELBLF|6472499|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6473289_RELBLF|6473289|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6473372_RELBLF|6473372|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6474373_RELBLF|6474373|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6474608_RELBLF|6474608|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6474701_RELBLF|6474701|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6475259_RELBLF|6475259|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6475361_RELBLF|6475361|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6475369_RELBLF|6475369|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6475401_RELBLF|6475401|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6475520_RELBLF|6475520|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6475528_RELBLF|6475528|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6476996_RELBLF|6476996|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6477258_RELBLF|6477258|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6477348_RELBLF|6477348|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6477459_RELBLF|6477459|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6477622_RELBLF|6477622|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6477648_RELBLF|6477648|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6478057_RELBLF|6478057|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6478259_RELBLF|6478259|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6478540_RELBLF|6478540|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6478986_RELBLF|6478986|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6478992_RELBLF|6478992|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6479675_RELBLF|6479675|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6481005_RELBLF|6481005|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6481175_RELBLF|6481175|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6481351_RELBLF|6481351|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6482075_RELBLF|6482075|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6482365_RELBLF|6482365|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6482541_RELBLF|6482541|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6482764_RELBLF|6482764|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6483023_RELBLF|6483023|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6483174_RELBLF|6483174|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6483232_RELBLF|6483232|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6483333_RELBLF|6483333|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6483349_RELBLF|6483349|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6483470_RELBLF|6483470|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6483484_RELBLF|6483484|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6483540_RELBLF|6483540|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6483670_RELBLF|6483670|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6483752_RELBLF|6483752|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6483923_RELBLF|6483923|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6484043_RELBLF|6484043|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6484269_RELBLF|6484269|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6484348_RELBLF|6484348|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6484364_RELBLF|6484364|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6484605_RELBLF|6484605|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6484973_RELBLF|6484973|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6485207_RELBLF|6485207|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6485338_RELBLF|6485338|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6485563_RELBLF|6485563|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6485617_RELBLF|6485617|GB|02|Y
MERGE|PersonReligion|ALTAHRN01|6485847_RELBLF|6485847|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6486305_RELBLF|6486305|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6486430_RELBLF|6486430|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6486812_RELBLF|6486812|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6486944_RELBLF|6486944|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6487375_RELBLF|6487375|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6487424_RELBLF|6487424|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6487460_RELBLF|6487460|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6487886_RELBLF|6487886|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6487901_RELBLF|6487901|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6488439_RELBLF|6488439|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6488603_RELBLF|6488603|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6488717_RELBLF|6488717|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6488775_RELBLF|6488775|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6489057_RELBLF|6489057|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6489237_RELBLF|6489237|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6489283_RELBLF|6489283|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6489782_RELBLF|6489782|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6490037_RELBLF|6490037|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6490093_RELBLF|6490093|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6490328_RELBLF|6490328|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6490354_RELBLF|6490354|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6490549_RELBLF|6490549|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6490554_RELBLF|6490554|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6490694_RELBLF|6490694|GB|80|Y
MERGE|PersonReligion|ALTAHRN01|6490802_RELBLF|6490802|GB|98|Y
MERGE|PersonReligion|ALTAHRN01|6490828_RELBLF|6490828|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6490941_RELBLF|6490941|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6491185_RELBLF|6491185|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6491551_RELBLF|6491551|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6491777_RELBLF|6491777|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6491842_RELBLF|6491842|GB|13|Y
MERGE|PersonReligion|ALTAHRN01|6491966_RELBLF|6491966|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6492937_RELBLF|6492937|GB|03|Y
MERGE|PersonReligion|ALTAHRN01|6493332_RELBLF|6493332|GB|14|Y
MERGE|PersonReligion|ALTAHRN01|6493411_RELBLF|6493411|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6493432_RELBLF|6493432|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6493508_RELBLF|6493508|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6493686_RELBLF|6493686|GB|01|Y
MERGE|PersonReligion|ALTAHRN01|6493700_RELBLF|6493700|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6493972_RELBLF|6493972|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6494469_RELBLF|6494469|GB|12|Y
MERGE|PersonReligion|ALTAHRN01|6494521_RELBLF|6494521|GB|10|Y
MERGE|PersonReligion|ALTAHRN01|6494791_RELBLF|6494791|GB|11|Y
MERGE|PersonReligion|ALTAHRN01|6494928_RELBLF|6494928|GB|01|Y
