METADATA|PersonEthnicity|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|LegislationCode|Ethnicity|PrimaryFlag
MERGE|PersonEthnicity|ALTAHRN01|6387155_ETHNICITY|6387155|GB|43|Y
MERGE|PersonEthnicity|ALTAHRN01|6388558_ETHNICITY|6388558|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6388790_ETHNICITY|6388790|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6389359_ETHNICITY|6389359|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6389363_ETHNICITY|6389363|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6390491_ETHNICITY|6390491|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6390738_ETHNICITY|6390738|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6390810_ETHNICITY|6390810|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6392050_ETHNICITY|6392050|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6392512_ETHNICITY|6392512|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6392723_ETHNICITY|6392723|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6392919_ETHNICITY|6392919|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6393901_ETHNICITY|6393901|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6394505_ETHNICITY|6394505|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6394593_ETHNICITY|6394593|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6395024_ETHNICITY|6395024|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6395204_ETHNICITY|6395204|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|6395224_ETHNICITY|6395224|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6395302_ETHNICITY|6395302|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6395764_ETHNICITY|6395764|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6395818_ETHNICITY|6395818|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6396239_ETHNICITY|6396239|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6396261_ETHNICITY|6396261|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6396317_ETHNICITY|6396317|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6396474_ETHNICITY|6396474|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6396860_ETHNICITY|6396860|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6397139_ETHNICITY|6397139|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6397737_ETHNICITY|6397737|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6397912_ETHNICITY|6397912|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6398194_ETHNICITY|6398194|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6398254_ETHNICITY|6398254|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6398546_ETHNICITY|6398546|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|6398745_ETHNICITY|6398745|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6398757_ETHNICITY|6398757|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6399343_ETHNICITY|6399343|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6399417_ETHNICITY|6399417|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6400002_ETHNICITY|6400002|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|6400034_ETHNICITY|6400034|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6400055_ETHNICITY|6400055|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6400271_ETHNICITY|6400271|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6400310_ETHNICITY|6400310|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6400483_ETHNICITY|6400483|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6400528_ETHNICITY|6400528|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6400676_ETHNICITY|6400676|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6401020_ETHNICITY|6401020|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6401260_ETHNICITY|6401260|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6401576_ETHNICITY|6401576|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6401702_ETHNICITY|6401702|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6401825_ETHNICITY|6401825|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6401888_ETHNICITY|6401888|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6401939_ETHNICITY|6401939|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6402169_ETHNICITY|6402169|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6402221_ETHNICITY|6402221|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6402367_ETHNICITY|6402367|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6402558_ETHNICITY|6402558|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6402567_ETHNICITY|6402567|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6402750_ETHNICITY|6402750|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6402909_ETHNICITY|6402909|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6402928_ETHNICITY|6402928|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6403195_ETHNICITY|6403195|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|6403435_ETHNICITY|6403435|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6403925_ETHNICITY|6403925|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6403928_ETHNICITY|6403928|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6404224_ETHNICITY|6404224|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6404400_ETHNICITY|6404400|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6404512_ETHNICITY|6404512|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6404703_ETHNICITY|6404703|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6404716_ETHNICITY|6404716|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6404724_ETHNICITY|6404724|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6404733_ETHNICITY|6404733|GB|33|Y
MERGE|PersonEthnicity|ALTAHRN01|6405315_ETHNICITY|6405315|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6405356_ETHNICITY|6405356|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6405367_ETHNICITY|6405367|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6405426_ETHNICITY|6405426|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6405438_ETHNICITY|6405438|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6405446_ETHNICITY|6405446|GB|33|Y
MERGE|PersonEthnicity|ALTAHRN01|6405456_ETHNICITY|6405456|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6405644_ETHNICITY|6405644|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6406033_ETHNICITY|6406033|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6406530_ETHNICITY|6406530|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6406539_ETHNICITY|6406539|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425488_ETHNICITY|6425488|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425539_ETHNICITY|6425539|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425886_ETHNICITY|6425886|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6426399_ETHNICITY|6426399|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6427042_ETHNICITY|6427042|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6428012_ETHNICITY|6428012|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6428856_ETHNICITY|6428856|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6429182_ETHNICITY|6429182|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6429411_ETHNICITY|6429411|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6406544_ETHNICITY|6406544|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6406576_ETHNICITY|6406576|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6407031_ETHNICITY|6407031|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6407057_ETHNICITY|6407057|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6407515_ETHNICITY|6407515|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6407580_ETHNICITY|6407580|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6408189_ETHNICITY|6408189|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6408391_ETHNICITY|6408391|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6408395_ETHNICITY|6408395|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6408528_ETHNICITY|6408528|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6408937_ETHNICITY|6408937|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6408968_ETHNICITY|6408968|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6409129_ETHNICITY|6409129|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6409216_ETHNICITY|6409216|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6409550_ETHNICITY|6409550|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6409900_ETHNICITY|6409900|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6409955_ETHNICITY|6409955|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410106_ETHNICITY|6410106|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410410_ETHNICITY|6410410|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410433_ETHNICITY|6410433|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410442_ETHNICITY|6410442|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410444_ETHNICITY|6410444|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410574_ETHNICITY|6410574|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6410591_ETHNICITY|6410591|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410712_ETHNICITY|6410712|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6410895_ETHNICITY|6410895|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6411004_ETHNICITY|6411004|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6411181_ETHNICITY|6411181|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6411201_ETHNICITY|6411201|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6411304_ETHNICITY|6411304|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6411467_ETHNICITY|6411467|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6411895_ETHNICITY|6411895|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6412037_ETHNICITY|6412037|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6412086_ETHNICITY|6412086|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6412263_ETHNICITY|6412263|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6412666_ETHNICITY|6412666|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6413130_ETHNICITY|6413130|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6413452_ETHNICITY|6413452|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6414347_ETHNICITY|6414347|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6414404_ETHNICITY|6414404|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6414426_ETHNICITY|6414426|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6414627_ETHNICITY|6414627|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6415077_ETHNICITY|6415077|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6415209_ETHNICITY|6415209|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6415367_ETHNICITY|6415367|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6415400_ETHNICITY|6415400|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6415896_ETHNICITY|6415896|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6416013_ETHNICITY|6416013|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6416606_ETHNICITY|6416606|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6416817_ETHNICITY|6416817|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6416826_ETHNICITY|6416826|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6417217_ETHNICITY|6417217|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6417230_ETHNICITY|6417230|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6417470_ETHNICITY|6417470|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6417513_ETHNICITY|6417513|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6417683_ETHNICITY|6417683|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6417755_ETHNICITY|6417755|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|6418361_ETHNICITY|6418361|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6418491_ETHNICITY|6418491|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6418514_ETHNICITY|6418514|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6418630_ETHNICITY|6418630|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6418707_ETHNICITY|6418707|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6418719_ETHNICITY|6418719|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6418774_ETHNICITY|6418774|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6418980_ETHNICITY|6418980|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6419095_ETHNICITY|6419095|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|6419116_ETHNICITY|6419116|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6419120_ETHNICITY|6419120|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6419189_ETHNICITY|6419189|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420176_ETHNICITY|6420176|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420237_ETHNICITY|6420237|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420348_ETHNICITY|6420348|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420359_ETHNICITY|6420359|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6420361_ETHNICITY|6420361|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420534_ETHNICITY|6420534|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420630_ETHNICITY|6420630|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420680_ETHNICITY|6420680|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420696_ETHNICITY|6420696|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420844_ETHNICITY|6420844|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6420943_ETHNICITY|6420943|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6421168_ETHNICITY|6421168|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6421268_ETHNICITY|6421268|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6421318_ETHNICITY|6421318|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6421421_ETHNICITY|6421421|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6421963_ETHNICITY|6421963|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6422471_ETHNICITY|6422471|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6422515_ETHNICITY|6422515|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|6423045_ETHNICITY|6423045|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6423046_ETHNICITY|6423046|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6423063_ETHNICITY|6423063|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6423147_ETHNICITY|6423147|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6423218_ETHNICITY|6423218|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|6423286_ETHNICITY|6423286|GB|32|Y
MERGE|PersonEthnicity|ALTAHRN01|6423432_ETHNICITY|6423432|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|6423433_ETHNICITY|6423433|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6423632_ETHNICITY|6423632|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6423732_ETHNICITY|6423732|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424048_ETHNICITY|6424048|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424074_ETHNICITY|6424074|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424195_ETHNICITY|6424195|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424202_ETHNICITY|6424202|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424448_ETHNICITY|6424448|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424644_ETHNICITY|6424644|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424662_ETHNICITY|6424662|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6424676_ETHNICITY|6424676|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424749_ETHNICITY|6424749|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424751_ETHNICITY|6424751|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6424756_ETHNICITY|6424756|GB|21|Y
MERGE|PersonEthnicity|ALTAHRN01|6424911_ETHNICITY|6424911|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425191_ETHNICITY|6425191|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425222_ETHNICITY|6425222|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6425260_ETHNICITY|6425260|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425382_ETHNICITY|6425382|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425388_ETHNICITY|6425388|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6425391_ETHNICITY|6425391|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6430958_ETHNICITY|6430958|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6431701_ETHNICITY|6431701|GB|43|Y
MERGE|PersonEthnicity|ALTAHRN01|6432910_ETHNICITY|6432910|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6433360_ETHNICITY|6433360|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6433387_ETHNICITY|6433387|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6433720_ETHNICITY|6433720|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6433833_ETHNICITY|6433833|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6435584_ETHNICITY|6435584|GB|43|Y
MERGE|PersonEthnicity|ALTAHRN01|6435604_ETHNICITY|6435604|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6435659_ETHNICITY|6435659|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6436462_ETHNICITY|6436462|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6437012_ETHNICITY|6437012|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6437181_ETHNICITY|6437181|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6437350_ETHNICITY|6437350|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6437578_ETHNICITY|6437578|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6437584_ETHNICITY|6437584|GB|31|Y
MERGE|PersonEthnicity|ALTAHRN01|6437627_ETHNICITY|6437627|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6437993_ETHNICITY|6437993|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6439500_ETHNICITY|6439500|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6439951_ETHNICITY|6439951|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6441021_ETHNICITY|6441021|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6441786_ETHNICITY|6441786|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6442135_ETHNICITY|6442135|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6443298_ETHNICITY|6443298|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6443372_ETHNICITY|6443372|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6443383_ETHNICITY|6443383|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6443826_ETHNICITY|6443826|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6443837_ETHNICITY|6443837|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6443855_ETHNICITY|6443855|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6444325_ETHNICITY|6444325|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6444641_ETHNICITY|6444641|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6444848_ETHNICITY|6444848|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6446032_ETHNICITY|6446032|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6446427_ETHNICITY|6446427|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6446561_ETHNICITY|6446561|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6446566_ETHNICITY|6446566|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6446696_ETHNICITY|6446696|GB|34|Y
MERGE|PersonEthnicity|ALTAHRN01|6446980_ETHNICITY|6446980|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6447541_ETHNICITY|6447541|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6448169_ETHNICITY|6448169|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6448265_ETHNICITY|6448265|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6448745_ETHNICITY|6448745|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6448752_ETHNICITY|6448752|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6449092_ETHNICITY|6449092|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6449687_ETHNICITY|6449687|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6451135_ETHNICITY|6451135|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6451458_ETHNICITY|6451458|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6451691_ETHNICITY|6451691|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6452021_ETHNICITY|6452021|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6452773_ETHNICITY|6452773|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6454047_ETHNICITY|6454047|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6454204_ETHNICITY|6454204|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6454267_ETHNICITY|6454267|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6454529_ETHNICITY|6454529|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6455235_ETHNICITY|6455235|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6455255_ETHNICITY|6455255|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6455670_ETHNICITY|6455670|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6455843_ETHNICITY|6455843|GB|49|Y
MERGE|PersonEthnicity|ALTAHRN01|6456528_ETHNICITY|6456528|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6456587_ETHNICITY|6456587|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6456724_ETHNICITY|6456724|GB|80|Y
MERGE|PersonEthnicity|ALTAHRN01|6456967_ETHNICITY|6456967|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6456972_ETHNICITY|6456972|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6457089_ETHNICITY|6457089|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6457443_ETHNICITY|6457443|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6457978_ETHNICITY|6457978|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6457981_ETHNICITY|6457981|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6458267_ETHNICITY|6458267|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6458370_ETHNICITY|6458370|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6459568_ETHNICITY|6459568|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6459579_ETHNICITY|6459579|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6459718_ETHNICITY|6459718|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6460055_ETHNICITY|6460055|GB|39|Y
MERGE|PersonEthnicity|ALTAHRN01|6460848_ETHNICITY|6460848|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6462626_ETHNICITY|6462626|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6463017_ETHNICITY|6463017|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6463996_ETHNICITY|6463996|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6466477_ETHNICITY|6466477|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6466595_ETHNICITY|6466595|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6466993_ETHNICITY|6466993|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6467263_ETHNICITY|6467263|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6467454_ETHNICITY|6467454|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6467728_ETHNICITY|6467728|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6467921_ETHNICITY|6467921|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6467927_ETHNICITY|6467927|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6467934_ETHNICITY|6467934|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6467938_ETHNICITY|6467938|GB|42|Y
MERGE|PersonEthnicity|ALTAHRN01|6467965_ETHNICITY|6467965|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6469084_ETHNICITY|6469084|GB|10|Y
MERGE|PersonEthnicity|ALTAHRN01|6470018_ETHNICITY|6470018|GB|22|Y
MERGE|PersonEthnicity|ALTAHRN01|6470235_ETHNICITY|6470235|GB|10|Y
